,id,smiles
45279,A123_B262,CC(C)N(C(c(ccc(C(NC[C@@H](C(NC)=O)NC(C(CC1)CCN1C(N(C)C)=O)=O)=O)c1)c1N1)=O)C1=O
18085,A050_B005,CNC([C@H](CNC(c(cc1)cc(N2)c1N(C)CC2=O)=O)NC(CC1CCCC1)=O)=O
5796,A016_B262,CNC([C@H](CNC(C1(CC1)C(N)=O)=O)NC(C(CC1)CCN1C(N(C)C)=O)=O)=O
30151,A082_B263,CNC([C@H](CNC(CCC1=Nc(cccc2)c2NC1=O)=O)NC(c1ccco1)=O)=O
51942,A141_B283,Cc(c(OC)cc(C(N[C@@H](CNC(CN1N=C(C(N)=O)c(cccc2)c2C1=O)=O)C(NC)=O)=O)c1)c1OC
42791,A116_B357,CC(C)CN(c1nc(C2CC2)cc(C(NC[C@@H](C(NC)=O)NC(c(cc2)cc(CC3)c2NC3=O)=O)=O)c1C(N1)=O)C1=O
16137,A044_B271,CNC([C@H](CNC(COCC(N1)=Nc(cccc2)c2C1=O)=O)NC(c(cc1)cnc1O)=O)=O
28940,A079_B159,CNC([C@H](CNC(CN1Nc(cccc2)c2C1=O)=O)NC(CCc(ccc(Cl)c1)c1Cl)=O)=O
32422,A088_B320,CC1(CC1)C(N[C@@H](CNC(c(cc1)cc(C2)c1NC2=O)=O)C(NC)=O)=O
42768,A116_B334,CC(C)CN(c1nc(C2CC2)cc(C(NC[C@@H](C(NC)=O)NC(Cc2cccc([N+]([O-])=O)c2)=O)=O)c1C(N1)=O)C1=O
57074,A155_B249,CC(c1c(C)n(CC(N[C@@H](CNC(C(C=C2)=NNC2=O)=O)C(NC)=O)=O)nc1C)=O
48881,A133_B174,CNC([C@H](CNC(CNS(c(cc1)cc(NC2=O)c1NC2=O)(=O)=O)=O)NC(Cc(ccc(Cl)c1)c1F)=O)=O
6395,A018_B123,CNC([C@H](CNC(c(cc1)ccc1S(N)(=O)=O)=O)NC(Cc1cn(C)c2c1cccc2)=O)=O
44840,A122_B192,Cc(cccc1)c1-c1noc(CCC(N[C@@H](CNS(c2cn(C)c(C(N)=O)c2)(=O)=O)C(NC)=O)=O)n1
39274,A107_B161,CNC([C@H](CNC(C(C1)c(cccc2)c2NC1=O)=O)NC(CCC(c1cc(F)cc(F)c1)=O)=O)=O
50993,A139_B072,Cc1c(C(NC[C@@H](C(NC)=O)NC(CNC(c(cc2)ccc2[N+]([O-])=O)=O)=O)=O)c(C(NC=N2)=O)c2o1
47895,A130_B295,CNC([C@H](CNC(c1c(C(NN2C)=O)c2nc(C2CC2)c1)=O)NC(c1ncc[nH]1)=O)=O
15888,A044_B022,Cc1cc(CC(N[C@@H](CNC(COCC(N2)=Nc(cccc3)c3C2=O)=O)C(NC)=O)=O)c(C)cc1
27568,A075_B263,CNC([C@H](CNC(C(NC(N1)=O)=CC1=O)=O)NC(c1ccco1)=O)=O
15311,A042_B183,Cc(n(CC(N[C@@H](CNC(CCc(c(C)n1)c(C)n2c1c(C(N)=O)nc2)=O)C(NC)=O)=O)nc1[N+]([O-])=O)c1Cl
36121,A098_B329,CNC([C@H](CNC(C(CCC1)CN1C(N)=O)=O)NC(CCN1CCCCC1)=O)=O
37951,A103_B314,CNC([C@H](CNC(CN(C(c(cccc1)c1N1)=O)C1=O)=O)NC(c1ccc(Oc2cnccc2)o1)=O)=O
6452,A018_B180,CC(c1c(C)n(CCC(N[C@@H](CNC(c(cc2)ccc2S(N)(=O)=O)=O)C(NC)=O)=O)nc1C)=O
38897,A106_B153,CCN(C(c(ccc(C(NC[C@@H](C(NC)=O)NC(Cc(cc1)cc(OC)c1F)=O)=O)c1)c1N1)=O)C1=O
35245,A096_B191,CNC([C@H](CNC(CN(C(c1c2cccc1)=O)NC2=O)=O)NC(CCc1nc(-c2ccco2)no1)=O)=O
37714,A103_B077,CNC([C@H](CNC(CN(C(c(cccc1)c1N1)=O)C1=O)=O)NC(CC(C1)c(cc(cc2)OC)c2C1=O)=O)=O
4770,A013_B343,CNC([C@H](CNC(c1cc(NC(C2CCCC2)=O)ccc1)=O)NC(CCc1nc(-c2ccccc2)c(-c2ccccc2)o1)=O)=O
37477,A102_B209,CNC([C@H](CNS(c(cc1)cc(NC2=O)c1NC2=O)(=O)=O)NC(c1n[nH]c2c1cccc2)=O)=O
40418,A110_B198,CNC([C@H](CNC(C(CC1)CCN1S(c1cn(C)c(C(N)=O)c1)(=O)=O)=O)NC(C1C(CC2)CC2C1)=O)=O
1896,A006_B052,CNC([C@H](CNC(CCN(C=CC(N1)=O)C1=O)=O)NC(CCc1cccc(OC)c1Cl)=O)=O
8628,A024_B142,CNC([C@H](CNC(c1cccc(N(C(C=C2)=O)NC2=O)c1)=O)NC(CNC(c1ccco1)=O)=O)=O
54138,A147_B265,Cc(oc(S(N(C)C)(=O)=O)c1)c1C(N[C@@H](CNC(c1coc(C(N)=O)c1)=O)C(NC)=O)=O
18812,A051_B363,CC(C1=C(N2)N(C)NC1=O)=C(CC(NC[C@@H](C(NC)=O)NC(c(cc1)ccc1C#N)=O)=O)C2=O
10615,A029_B284,CNC([C@H](CNC(c(cc1C(N)=O)nn1-c1ccccc1)=O)NC(c(cc1OC)cc(OC)c1OC)=O)=O
11703,A032_B265,Cc(oc(S(N(C)C)(=O)=O)c1)c1C(N[C@@H](CNC(c1c(C(NC(N2C)=O)=O)c2nc(-c(cc2)cc3c2OCO3)c1)=O)C(NC)=O)=O
29316,A080_B166,CNC([C@H](CNC(CC1Sc(ccc(C(F)(F)F)c2)c2NC1=O)=O)NC(CCc(cc1)cc(Cl)c1Cl)=O)=O
9516,A026_B292,Cc1nc(cccc2)c2n1CC(N[C@@H](CNC(CCc1nc(N(C)C(NC2=O)=O)c2[nH]1)=O)C(NC)=O)=O
35551,A097_B128,CNC([C@H](CNC(c(cc1C(N2)=O)cnc1N(C)C2=O)=O)NC(CCc(cc1)cc2c1OCO2)=O)=O
30454,A083_B197,Cc1c(C(NC[C@@H](C(NC)=O)NC(c2cc3ccc(C)nc3cc2)=O)=O)sc(N=CN2)c1C2=O
13388,A037_B105,CNC([C@H](CNC(c1cccc(N(CCCN2)C2=O)c1)=O)NC(Cc(cccc1)c1Oc1ccccc1)=O)=O
42623,A116_B189,CC(C)CN(c1nc(C2CC2)cc(C(NC[C@@H](C(NC)=O)NC(CCCc2nc(-c(cccc3)c3OC)no2)=O)=O)c1C(N1)=O)C1=O
40439,A110_B219,CNC([C@H](CNC(C(CC1)CCN1S(c1cn(C)c(C(N)=O)c1)(=O)=O)=O)NC(c(cc1)cc2c1occ2)=O)=O
45291,A123_B274,CC(C)N(C(c(ccc(C(NC[C@@H](C(NC)=O)NC(c(cccn1)c1Oc1ccccc1)=O)=O)c1)c1N1)=O)C1=O
41551,A113_B224,Cc1c(C)nc(cc(cc2)C(N[C@@H](CNC(C3=CC(C(CCC4)=O)=C4NC3=O)=O)C(NC)=O)=O)c2n1
44175,A120_B265,Cc(oc(S(N(C)C)(=O)=O)c1)c1C(N[C@@H](CNC(c1c(C(NC(N2C)=O)=O)c2nc(C2CC2)c1)=O)C(NC)=O)=O
25399,A069_B308,Cc1cc(C(NC[C@@H](C(NC)=O)NC(C(CC(C2)C3)(CC2C2)CC23O)=O)=O)nc(N=C(N2)O)c1C2=O
759,A003_B022,Cc1cc(CC(N[C@@H](CNC(CCC(Nc(cc2)ccc2S(N)(=O)=O)=O)=O)C(NC)=O)=O)c(C)cc1
11730,A032_B292,Cc1nc(cccc2)c2n1CC(N[C@@H](CNC(c1c(C(NC(N2C)=O)=O)c2nc(-c(cc2)cc3c2OCO3)c1)=O)C(NC)=O)=O
38380,A105_B005,CNC([C@H](CNC(c(cc1)cc(NC(N2c3cccc4ccccc34)=O)c1C2=O)=O)NC(CC1CCCC1)=O)=O
52774,A144_B008,CC(C)(C)CC(N[C@@H](CNC(c1cc(C(N)=O)cn1C)=O)C(NC)=O)=O
4510,A013_B083,CNC([C@H](CNC(c1cc(NC(C2CCCC2)=O)ccc1)=O)NC(CCN(c(cccc1)c1O1)C1=O)=O)=O
43755,A119_B214,CCN(c1nc(C(C)C)cc(C(NC[C@@H](C(NC)=O)NC(CC2CCCCCC2)=O)=O)c1C(N1)=O)C1=O
21264,A058_B232,CC(N=C(c1ccncc1)N1)=C(CC(NC[C@@H](C(NC)=O)NC(C2CCN(Cc3ccco3)CC2)=O)=O)C1=O
25780,A070_B320,CCC1N(C(C2(C)CC2)=O)c(ccc(C(NC[C@@H](C(NC)=O)N)=O)c2)c2NC1=O
20036,A055_B111,CNC([C@H](CNC(c(cc1)cc(N=C(CN2CCOCC2)N2)c1C2=O)=O)NC(CCCc(cc1)cc2c1OCCO2)=O)=O
14356,A039_B335,CNC([C@H](CNC(Cc1csc(N(CCCN2)C2=O)n1)=O)NC(Cc1cnc(N)s1)=O)=O
5291,A015_B126,CNC([C@H](CNC(c(cc1)cc(NC2=O)c1NC2=O)=O)NC(Cc(cc1OC)cc(OC)c1OC)=O)=O
15064,A041_B305,Cc1ccc(-c2n[nH]c(C(N[C@@H](CNC(C(CC3)CCN3c(cc3)ncc3C(N)=O)=O)C(NC)=O)=O)c2)o1
21322,A058_B290,CC(N=C(c1ccncc1)N1)=C(CC(NC[C@@H](C(NC)=O)NC(c(ccc2c3)cc2ccc3OC)=O)=O)C1=O
9028,A025_B173,CNC([C@H](CNC(Cn1ncc(S(N)(=O)=O)c1)=O)NC(CCC#C)=O)=O
14257,A039_B236,CNC([C@H](CNC(Cc1csc(N(CCCN2)C2=O)n1)=O)NC(C(C1)C1c1ccccc1)=O)=O
29890,A082_B002,CCC=CCC(N[C@@H](CNC(CCC1=Nc(cccc2)c2NC1=O)=O)C(NC)=O)=O
34319,A094_B003,CCC(C)CC(N[C@@H](CNS(c(cc1)cc(C(N2)=O)c1NC2=O)(=O)=O)C(NC)=O)=O
43708,A119_B167,CCN(c1nc(C(C)C)cc(C(NC[C@@H](C(NC)=O)NC(CCC(c(cc2)ccc2Cl)=O)=O)=O)c1C(N1)=O)C1=O
9188,A025_B333,CNC([C@H](CNC(Cn1ncc(S(N)(=O)=O)c1)=O)NC(c(cc1)ccc1I)=O)=O
36293,A099_B132,CNC([C@H](CNC(CN(C=CC(N1)=O)C1=O)=O)NC(CCC(c1ccccc1)=O)=O)=O
52800,A144_B034,CNC([C@H](CNC(c1cc(C(N)=O)cn1C)=O)NC(Cc(cccc1)c1OC)=O)=O
1653,A005_B178,CNC([C@H](CNC(CCC(C(N1)=O)NC1=O)=O)NC(CCc1nc(-c2cnccc2)no1)=O)=O
21539,A059_B138,CCOc(ccc(CC(N[C@@H](CNC(CC1=Cc(cccc2)c2NC1=O)=O)C(NC)=O)=O)c1)c1OC
58273,A158_B341,Cc1nn(C=C(C(NC[C@@H](C(NC)=O)NC(CCN(C(C2(CCCCC2)N2)=O)C2=O)=O)=O)C(N2)=O)c2c1
13989,A038_B337,Cc1cc(C(NC[C@@H](C(NC)=O)NC(CN(CCC(N2)=O)C2=O)=O)=O)nc(NN2)c1C2=O
15683,A043_B186,CCC(c(c(OCC(N[C@@H](CNC(COc(cc1)ccc1C(N)=O)=O)C(NC)=O)=O)cc(C)c1)c1O1)=CC1=O
55523,A151_B174,CNC([C@H](CNC(c(cc1)cc(N2)c1N(C)C2=O)=O)NC(Cc(ccc(Cl)c1)c1F)=O)=O
22327,A061_B188,CNC([C@H](CNC(c(cc1C(N2)=O)cnc1N(C1CC1)C2=O)=O)NC(CCC(N(C)C1CCCCC1)=O)=O)=O
52286,A142_B258,CNC([C@H](CNC(c1cc(C(N)=O)co1)=O)NC(C(CC1)CCN1C(c(cc1)ccc1[N+]([O-])=O)=O)=O)=O
47371,A129_B140,CNC([C@H](CNC(CN(CCCN1)C1=O)=O)NC(CCc1nnc(-c2ccccc2)o1)=O)=O
52421,A143_B024,Cc1ccc(CC(N[C@@H](CNC(c(nc2)cc3c2N=CNC3=O)=O)C(NC)=O)=O)cc1
32974,A090_B134,CC(C(N1CC(NC[C@@H](C(NC)=O)NC(CCc(cccc2)c2OC)=O)=O)=O)(c2ccc(C)cc2)NC1=O
5970,A017_B067,CNC([C@H](CNC(c(cc1)ccc1C(N)=O)=O)NC(COc1ccccc1)=O)=O
56552,A154_B096,Cc1c(CC(N[C@@H](CNC(c(cc2)cc(N=CN3)c2C3=O)=O)C(NC)=O)=O)c(cc(cc2)OC)c2[nH]1
41135,A112_B177,CNC([C@H](CNC(c(cc1)ccc1NS(c(cc1)cc(N2)c1NC2=O)(=O)=O)=O)NC(Cc1c(C(F)(F)F)cccc1)=O)=O
55483,A151_B134,CNC([C@H](CNC(c(cc1)cc(N2)c1N(C)C2=O)=O)NC(CCc(cccc1)c1OC)=O)=O
37444,A102_B176,Cc1nc(cccc2)c2n1CCC(N[C@@H](CNS(c(cc1)cc(NC2=O)c1NC2=O)(=O)=O)C(NC)=O)=O
10635,A029_B304,CNC([C@H](CNC(c(cc1C(N)=O)nn1-c1ccccc1)=O)NC(c(ccc(OC)c1OC)c1OC)=O)=O
6498,A018_B226,CNC([C@H](CNC(c(cc1)ccc1S(N)(=O)=O)=O)NC(C(CC1)CCN1C(c1cc(OC)cc(OC)c1)=O)=O)=O
98,A001_B099,CNC([C@H](CNC(CC(C(N1)=O)NC1=O)=O)NC(Cc(cc(cc1)[N+]([O-])=O)c1F)=O)=O
17977,A049_B266,CNC([C@H](CNC(c(cc(-c1ccccc1)nc1NN2)c1C2=O)=O)NC(c1cocc1)=O)=O
11006,A030_B306,Cc1c(C(N[C@@H](CNC(CC(C(C)=NC2=C3)=C(C)N2NC3=O)=O)C(NC)=O)=O)sc(N=CN2C)c1C2=O
19497,A053_B310,CCN(Cc1cccc(C(N[C@@H](CNC(c2c(C(NN3C)=O)c3nc(C)c2)=O)C(NC)=O)=O)c11)C1=O
22832,A062_B324,CNC([C@H](CNC(COc(cc1)cc(CC2)c1NC2=O)=O)NC(c(cc1)ccc1OC)=O)=O
47316,A129_B085,CNC([C@H](CNC(CN(CCCN1)C1=O)=O)NC(Cc(cc1)ccc1Oc1ccccc1)=O)=O
272,A001_B273,CNC([C@H](CNC(CC(C(N1)=O)NC1=O)=O)NC(c1cccnc1SC)=O)=O
37978,A103_B341,CNC([C@H](CNC(CN(C(c(cccc1)c1N1)=O)C1=O)=O)NC(CCN(C(C1(CCCCC1)N1)=O)C1=O)=O)=O
50843,A138_B291,CNC([C@H](CNC(Cn1c(cccc2)c2c(C(N)=O)c1)=O)NC(c(cc1)ccc1NC(N)=N)=O)=O
6814,A019_B173,CNC([C@H](CNC(C(C1=N2)=CNN1c(cccc1)c1C2=O)=O)NC(CCC#C)=O)=O
24693,A067_B340,CNC([C@H](CNC(c1cccc(S(N)(=O)=O)c1)=O)NC(CN(C=Nc1c2cccc1)C2=O)=O)=O
52579,A143_B182,Cc1cc(NC(C2C(N[C@@H](CNC(c(nc3)cc4c3N=CNC4=O)=O)C(NC)=O)=O)=O)c2cc1
39320,A107_B207,CNC([C@H](CNC(C(C1)c(cccc2)c2NC1=O)=O)NC(c1cc(cccc2)c2[nH]1)=O)=O
51717,A141_B058,CNC([C@H](CNC(CN1N=C(C(N)=O)c(cccc2)c2C1=O)=O)NC(CCc(cc1OC)cc(OC)c1OC)=O)=O
48604,A132_B266,CNC([C@H](CNC(c1cc(C(NC(N2)=O)=O)c2nc1)=O)NC(c1cocc1)=O)=O
41098,A112_B140,CNC([C@H](CNC(c(cc1)ccc1NS(c(cc1)cc(N2)c1NC2=O)(=O)=O)=O)NC(CCc1nnc(-c2ccccc2)o1)=O)=O
31234,A085_B239,CCC1(CC(N[C@@H](CNC(C(N2)=Cc(cccc3)c3C2=O)=O)C(NC)=O)=O)OCCc2c1[nH]c1c2cccc1CC
41784,A114_B088,CNC([C@H](CNC(C(CC1)CCN1C(N)=O)=O)NC(Cc1cccc(C(F)(F)F)c1)=O)=O
9894,A027_B301,CCn1nc(C)cc1C(N[C@@H](CNC(CC(C(N1)=O)=C(C)N=C1N1CCCC1)=O)C(NC)=O)=O
25817,A070_B357,CCC1N(C(c(cc2)cc(CC3)c2NC3=O)=O)c(ccc(C(NC[C@@H](C(NC)=O)N)=O)c2)c2NC1=O
45505,A124_B119,CCOc1c(CC(N[C@@H](CNC(c(cc2)cc(CCC3)c2NC3=O)=O)C(NC)=O)=O)cccc1
52299,A142_B271,CNC([C@H](CNC(c1cc(C(N)=O)co1)=O)NC(c(cc1)cnc1O)=O)=O
36190,A099_B029,CNC([C@H](CNC(CN(C=CC(N1)=O)C1=O)=O)NC(CCOc1ccccc1)=O)=O
3510,A010_B190,CNC([C@H](CNC(c(cc1)ccc1NC(C1CC=CCC1)=O)=O)NC(CCc1nc(-c(cccc2)c2OC)no1)=O)=O
50658,A138_B106,CNC([C@H](CNC(Cn1c(cccc2)c2c(C(N)=O)c1)=O)NC(COc1cccc(Cl)c1Cl)=O)=O
35177,A096_B123,CNC([C@H](CNC(CN(C(c1c2cccc1)=O)NC2=O)=O)NC(Cc1cn(C)c2c1cccc2)=O)=O
17359,A048_B017,CNC([C@H](CNC(c(cc1)ncc1C(N)=O)=O)NC(CO)=O)=O
27904,A076_B230,CNC([C@H](CNC(C(NC(NC1=O)=O)=C1OC)=O)NC(c1nn(cc(CCO)cn2)c2c1)=O)=O
28707,A078_B295,CNC([C@H](CNC(C(c1c2cccc1)=CNC2=O)=O)NC(c1ncc[nH]1)=O)=O
6088,A017_B185,CNC([C@H](CNC(c(cc1)ccc1C(N)=O)=O)NC(CCc1ccc(-c2cccs2)o1)=O)=O
22090,A060_B320,CC1(CC1)C(N[C@@H](CNC(c1c(C)n(C(C=C2)=NNC2=O)nc1)=O)C(NC)=O)=O
11497,A032_B059,CNC([C@H](CNC(c1c(C(NC(N2C)=O)=O)c2nc(-c(cc2)cc3c2OCO3)c1)=O)NC(Cc(c(F)ccc1)c1Cl)=O)=O
7853,A022_B105,Cc(cc(cc1)C(NC[C@@H](C(NC)=O)NC(Cc(cccc2)c2Oc2ccccc2)=O)=O)c1N(CCN1)C1=O
1521,A005_B046,CNC([C@H](CNC(CCC(C(N1)=O)NC1=O)=O)NC(Cc1ccc(CO)cc1)=O)=O
46913,A128_B051,CNC([C@H](CNC(c(o1)ccc1S(N)(=O)=O)=O)NC(CCc(cc1)cc2c1OCC2)=O)=O
37308,A102_B040,Cc(cccc1)c1C(NCC(N[C@@H](CNS(c(cc1)cc(NC2=O)c1NC2=O)(=O)=O)C(NC)=O)=O)=O
41808,A114_B112,CNC([C@H](CNC(C(CC1)CCN1C(N)=O)=O)NC(Cc1csc2c1cccc2)=O)=O
46843,A127_B350,CNC([C@H](CNC(CN(C=C(C(N)=O)C(N1)=O)C1=O)=O)NC(CC(c1c2cccc1)OC2=O)=O)=O
16565,A045_B330,CC(N(CCC1)C1C(N[C@@H](CNC(c1cc(COc(cccc2)c2C(N)=O)ccc1)=O)C(NC)=O)=O)=O
32647,A089_B176,Cc1nc(cccc2)c2n1CCC(N[C@@H](CNC(CN(c(cccc1)c1N1)C1=O)=O)C(NC)=O)=O
15915,A044_B049,CNC([C@H](CNC(COCC(N1)=Nc(cccc2)c2C1=O)=O)NC(Cc(cc(cc1)OC)c1OC)=O)=O
28223,A077_B180,CC(c1c(C)n(CCC(N[C@@H](CNC(C2=C(c3ccccc3)C(c3ccccc3)=NNC2=O)=O)C(NC)=O)=O)nc1C)=O
46224,A126_B100,CC(C1=C(N2)N(C)NC1=O)=C(CCC(NC[C@@H](C(NC)=O)NC(Cc(cc1)ccc1S(C)(=O)=O)=O)=O)C2=O
28217,A077_B174,CNC([C@H](CNC(C1=C(c2ccccc2)C(c2ccccc2)=NNC1=O)=O)NC(Cc(ccc(Cl)c1)c1F)=O)=O
14291,A039_B270,CCOc(nccc1)c1C(N[C@@H](CNC(Cc1csc(N(CCCN2)C2=O)n1)=O)C(NC)=O)=O
31854,A087_B121,CNC([C@H](CNC(C(CC1)CCN1S(c(cc1)ccc1C(N)=O)(=O)=O)=O)NC(Cc1c[nH]c2c1cccc2)=O)=O
41896,A114_B200,CNC([C@H](CNC(C(CC1)CCN1C(N)=O)=O)NC(c1nccc2ccccc12)=O)=O
27988,A076_B314,CNC([C@H](CNC(C(NC(NC1=O)=O)=C1OC)=O)NC(c1ccc(Oc2cnccc2)o1)=O)=O
17417,A048_B075,CNC([C@H](CNC(c(cc1)ncc1C(N)=O)=O)NC(CCc1cc(OC)cc(OC)c1)=O)=O
2669,A008_B087,CNC([C@H](CNC(C1CN(CC(N)=O)CCC1)=O)NC(Cc(cccc1)c1Cl)=O)=O
44972,A122_B324,CNC([C@H](CNS(c1cn(C)c(C(N)=O)c1)(=O)=O)NC(c(cc1)ccc1OC)=O)=O
55767,A152_B049,CNC([C@H](CNC(C(c1c2cccc1)=NNC2=O)=O)NC(Cc(cc(cc1)OC)c1OC)=O)=O
8603,A024_B117,CCOc1ccc(CC(N[C@@H](CNC(c2cccc(N(C(C=C3)=O)NC3=O)c2)=O)C(NC)=O)=O)cc1
27198,A074_B262,CNC([C@H](CNC(COc(cccc1)c1C(N)=O)=O)NC(C(CC1)CCN1C(N(C)C)=O)=O)=O
5028,A014_B232,CC(Nc1cc(C(NC[C@@H](C(NC)=O)NC(C2CCN(Cc3ccco3)CC2)=O)=O)cc(NC(C)=O)c1)=O
51854,A141_B195,CNC([C@H](CNC(CN1N=C(C(N)=O)c(cccc2)c2C1=O)=O)NC(c1nc2ccccc2cc1)=O)=O
21067,A058_B035,CC(N=C(c1ccncc1)N1)=C(CC(NC[C@@H](C(NC)=O)NC(CCc(cc(cc2)OC)c2OC)=O)=O)C1=O
28018,A076_B344,Cc1c(C(NN2C)=O)c2nc(C)c1CC(N[C@@H](CNC(C(NC(NC1=O)=O)=C1OC)=O)C(NC)=O)=O
17628,A048_B286,CNC([C@H](CNC(c(cc1)ncc1C(N)=O)=O)NC(c(cc1)ccc1Cl)=O)=O
14788,A041_B029,CNC([C@H](CNC(C(CC1)CCN1c(cc1)ncc1C(N)=O)=O)NC(CCOc1ccccc1)=O)=O
51439,A140_B149,CNC([C@H](CNC(CC1N(CC(N2)=Nc(cccc3)c3C2=O)CCC1)=O)NC(Cc1cscc1)=O)=O
54227,A147_B354,CNC([C@H](CNC(c1coc(C(N)=O)c1)=O)NC(c(cc1)cc(CCC2)c1C2=O)=O)=O
46598,A127_B105,CNC([C@H](CNC(CN(C=C(C(N)=O)C(N1)=O)C1=O)=O)NC(Cc(cccc1)c1Oc1ccccc1)=O)=O
6084,A017_B181,Cc1c(C)n(CCC(N[C@@H](CNC(c(cc2)ccc2C(N)=O)=O)C(NC)=O)=O)nc1C
52604,A143_B207,CNC([C@H](CNC(c(nc1)cc2c1N=CNC2=O)=O)NC(c1cc(cccc2)c2[nH]1)=O)=O
37660,A103_B023,Cc1c(CC(N[C@@H](CNC(CN(C(c(cccc2)c2N2)=O)C2=O)=O)C(NC)=O)=O)cccc1
39877,A109_B026,CNC([C@H](CNC(c1cc(-c2ccco2)nc2c(C(N)=O)ncn12)=O)NC(CCc1ccccc1)=O)=O
53537,A146_B033,CNC([C@H](CNC(c1ccc(C(N)=O)o1)=O)NC(Cc(cc1)ccc1N(C)C)=O)=O
39265,A107_B152,CNC([C@H](CNC(C(C1)c(cccc2)c2NC1=O)=O)NC(CCC(c(cc1)ccc1OC)=O)=O)=O
24808,A068_B086,CNC([C@H](CNC(CCOc(cc1)ccc1C(N)=O)=O)NC(Cc(cc1)cnc1Cl)=O)=O
57511,A156_B317,Cc1c(C(NC[C@@H](C(NC)=O)NC(c2ccccc2)=O)=O)sc(N=C(COC)N2)c1C2=O
36778,A100_B248,CNC([C@H](CNC(C(CCC1)N1C(Nc1ccccc1)=O)=O)NC(C(C1)COc2c1cccc2OC)=O)=O
2042,A006_B198,CNC([C@H](CNC(CCN(C=CC(N1)=O)C1=O)=O)NC(C1C(CC2)CC2C1)=O)=O
14036,A039_B015,CNC([C@H](CNC(Cc1csc(N(CCCN2)C2=O)n1)=O)NC(CCC=C)=O)=O
17692,A048_B350,CNC([C@H](CNC(c(cc1)ncc1C(N)=O)=O)NC(CC(c1c2cccc1)OC2=O)=O)=O
39914,A109_B063,CNC([C@H](CNC(c1cc(-c2ccco2)nc2c(C(N)=O)ncn12)=O)NC(CCc1nc(OC)cc(OC)n1)=O)=O
31379,A086_B015,CNC([C@H](CNC(COc1ccc(CC(N)=O)cc1)=O)NC(CCC=C)=O)=O
43057,A117_B254,CNC([C@H](CNC(c1ccc(C(NC(N2C)=O)=O)c2n1)=O)NC(c(cc1)ccc1C(c(cc(cc1)OC)c1OC)=O)=O)=O
57800,A157_B237,CCC(CC1)Cc2c1c(C(NC(c(cc1)ccc1C(NC[C@@H](C(NC)=O)NC(C(C)(CO)CO)=O)=O)=N1)=O)c1s2
36309,A099_B148,CNC([C@H](CNC(CN(C=CC(N1)=O)C1=O)=O)NC(CCc1cccs1)=O)=O
57023,A155_B198,CNC([C@H](CNC(C(C=C1)=NNC1=O)=O)NC(C1C(CC2)CC2C1)=O)=O
11530,A032_B092,CNC([C@H](CNC(c1c(C(NC(N2C)=O)=O)c2nc(-c(cc2)cc3c2OCO3)c1)=O)NC(Cc(ccc(F)c1)c1F)=O)=O
37736,A103_B099,CNC([C@H](CNC(CN(C(c(cccc1)c1N1)=O)C1=O)=O)NC(Cc(cc(cc1)[N+]([O-])=O)c1F)=O)=O
13119,A036_B205,CNC([C@H](CNC(CNc(cc1)ccc1C(N)=O)=O)NC(Cc1c[nH]c(cc2)c1cc2Br)=O)=O
17323,A047_B350,CNC([C@H](CNC(c(cc1)ccc1Oc(cc1)ccc1C(N)=O)=O)NC(CC(c1c2cccc1)OC2=O)=O)=O
31211,A085_B216,CNC([C@H](CNC(C(N1)=Cc(cccc2)c2C1=O)=O)NC(c1n[nH]c(C2CC2)c1)=O)=O
30091,A082_B203,CNC([C@H](CNC(CCC1=Nc(cccc2)c2NC1=O)=O)NC(c1cc([nH]cc2)c2cc1)=O)=O
37085,A101_B186,CCC(c(c(O1)cc(C)c2)c2OCC(N[C@@H](CNC(c(cc2)cc(C(NN3)=O)c2C3=O)=O)C(NC)=O)=O)=CC1=O
47663,A130_B063,CNC([C@H](CNC(c1c(C(NN2C)=O)c2nc(C2CC2)c1)=O)NC(CCc1nc(OC)cc(OC)n1)=O)=O
8646,A024_B160,CNC([C@H](CNC(c1cc(N(C(C=C2)=O)NC2=O)ccc1)=O)NC(CCC(c(cc1)ccc1F)=O)=O)=O
23378,A064_B132,Cc(sc(C(NC[C@@H](C(NC)=O)NC(CCC(c1ccccc1)=O)=O)=O)c1)c1S(N)(=O)=O
10620,A029_B289,CNC([C@H](CNC(c(cc1C(N)=O)nn1-c1ccccc1)=O)NC(c1cc2ccccc2cc1)=O)=O
5569,A016_B035,CNC([C@H](CNC(C1(CC1)C(N)=O)=O)NC(CCc(cc(cc1)OC)c1OC)=O)=O
47309,A129_B078,CNC([C@H](CNC(CN(CCCN1)C1=O)=O)NC(CCC1c(cccc2)c2NC1)=O)=O
16571,A045_B336,CNC([C@H](CNC(c1cc(COc(cccc2)c2C(N)=O)ccc1)=O)NC(CN(C=C1)c(cccc2)c2C1=O)=O)=O
47147,A128_B285,CNC([C@H](CNC(c(o1)ccc1S(N)(=O)=O)=O)NC(c(cc1)cc(F)c1F)=O)=O
14758,A040_B368,CNC([C@H](CNC(c1ccc(C(N)=O)s1)=O)NC(CCc1cc(Cl)cc(Cl)c1)=O)=O
2374,A007_B161,CNC([C@H](CNC(C(C(N1)=O)=CNC1=O)=O)NC(CCC(c1cc(F)cc(F)c1)=O)=O)=O
35302,A096_B248,CNC([C@H](CNC(CN(C(c1c2cccc1)=O)NC2=O)=O)NC(C(C1)COc2c1cccc2OC)=O)=O
